id,label,mint_count_per_week,burn_count_per_week,mint_ratio,burn_ratio,swap_ratio,mint_mean_period,swap_mean_period,burn_mean_period,swap_in_per_week,swap_out_per_week,swap_rate,lp_avg,lp_std,lp_creator_holding_ratio,lp_lock_ratio,token_burn_ratio,token_creator_holding_ratio,number_of_token_creation_of_creator
0xdd5c8950cba7de3e63b1efbac0f67073a1c8a88e,False,0.3372099091540447,0.13488396366161787,0.00083236224404861,0.000332944897619444,0.9988346928583319,0.020816443275473075,0.00616998297721319,0.5302557435762776,185.87010192570943,218.7817890591442,0.849306625577812,100.0,0.0,0.0,100.0,100.0,0.0,1
0xb983499b7d2f2569a7399048bbd72ca65e4e44e2,False,0.7796847611214345,0.6576932678847475,0.023441237442194226,0.01977356083559241,0.9567852017222134,0.253406018645824,0.32174456634710985,0.38267303574343237,15.317888368154442,16.505979432720437,0.9277224542242211,25.0,39.318776684937696,0.0,0.0,0.0,0.0,1
0x71000582ec4914629a61ec95f22f764aa7e3b8a5,False,0.24905815863330824,0.20161850936982095,0.0034779728386883074,0.0028155018217952965,0.9937065253395164,0.05528026125867569,0.0008119384682650018,0.13525054455681523,24.431419370695952,46.728054524534976,0.5227099720883025,50.0,57.41707063234765,0.0,0.0,0.0,0.0,1
0x65a3209f9e962858b51edf3a54ad18af67e57962,False,1.382236561208081,0.9295742955492943,0.027203308940502706,0.018294622971683105,0.9545020680878142,0.012400846571329257,0.00014054817371856674,0.029704845062447395,26.424159757831678,22.075368705609762,1.1965592972181551,6.666666666666667,41.413222123697004,0.0,0.0,0.0,25.29,1
0x50e3d53b4a22e94ee1ce5c3a852d94d145d5852e,False,3.0045354910324455,1.6270047785374253,0.08082871316019842,0.04377006127808579,0.8754012255617157,0.1495724613139141,0.09139147470931362,0.22517739218387772,13.205855452462103,19.334240118286406,0.6828379136287156,5.2631578947368425,90.71545127485174,0.0,0.0,0.0,0.0,1
0x00aa1c57e894c4010fe44cb840ae56432d7ea1d1,False,2.32577146106671,1.4536071631666938,0.05356055995130858,0.033475349969567865,0.9129640900791236,0.1440942638152077,0.06862724127429237,0.2750286271629725,20.654436327541298,18.98939539518672,1.0873043478260869,9.090909090909092,58.85556975265035,0.0,0.0,0.0,0.0,1
0x9e58e2bb1873eea24317964370b43617ae59a506,False,0.03827704350375386,0.033492413065784626,0.0068201193520886615,0.005967604433077579,0.9872122762148338,0.10775762091537289,0.40348959765459996,0.17676285666479652,2.124375914458339,3.416226132710032,0.620979020979021,100.0,0.0,0.0,0.0,0.0,0.0,1
0x49ca5151cfa6604b74a538c4f40dd111ef4733a7,False,0.03988109788283991,0.03988109788283991,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.7767237152529838,0.012259792549304859,0.07976219576567982,0.07976219576567982,0.6666666666666666,100.0,0.0,0.0,0.0,100.0,0.0,1
0x30296ea311779740ec158ff8c9e3a8c0217f8113,False,0.37532196394876227,0.33116643877831964,0.011096605744125326,0.0097911227154047,0.97911227154047,0.03426854067678839,0.00031628447216039136,0.1256005686109493,11.772966898569264,21.343676979262703,0.5514477766287487,10.0,84.2328926251497,0.0,0.0,0.0,0.0,1
0xac6849439075d97f40842f8f0f3bcb375ef10ecb,False,0.15178159743653355,0.10909302315750849,0.01143674052894925,0.008220157255182273,0.9803431022158685,0.029197934775149318,0.12514080543050526,0.048056317901281675,5.459394332795316,7.551134472467544,0.7225360954174513,25.0,72.83196962872829,0.0,0.0,0.0,0.0,1
0x11226a039572791de8df7b9e82224b6734afdead,False,0.3089212585265232,0.25565897257367437,0.06728538283062645,0.05568445475638051,0.877030162412993,0.040987428475557766,0.04058109659865646,0.05148538566269793,1.9600521230648367,2.0665766949705344,0.9435897435897436,100.0,0.0,0.0,0.0,0.0,0.2,1
0xa8eeef45b04c58a7bfe1c5819afc21b20c06db9c,False,2.2345674580338772,1.3001119755833468,0.042735042735042736,0.024864024864024864,0.9324009324009324,0.061105282668997486,0.017547612679983365,0.17578516547188872,26.14850210892006,22.60569697545544,1.156306144448437,14.285714285714286,52.486276165434774,0.0,0.0,0.0,0.0,1
0xbdfe29d9e42ea541c581eef6cf3a2bb27b51e2c4,False,1.3494631726774569,0.6715338063086871,0.033407219759341356,0.01662444585180494,0.9499683343888538,0.05918903163067868,0.001981698666605705,0.22061633274232093,14.914446060112935,23.45891430038347,0.6355955301171982,8.333333333333334,69.21785704089179,0.0,0.0,0.0,0.0,1
0x90fc780e2a7add0ef532cb33d2b733ba2fa6277a,False,0.04185475302658415,0.032553696798454344,0.016304347826086956,0.012681159420289856,0.9710144927536232,0.0930524626276255,0.3974095211102332,0.18119979747992634,1.1254278036037073,1.3672552655350823,0.8203389830508474,50.0,65.54879861599295,0.0,0.0,0.0,0.0,1
0xdc3f6f4c00b55f56d5ef6293b762c6483af24a82,False,2.001082061505964,1.298779222612044,0.03279205423301277,0.021283304430080405,0.9459246413369068,0.03547040214397636,0.005758974711175908,0.12331648174116744,24.48439349294557,33.239127512034166,0.7364004629629629,10.0,69.06497303264513,0.0,0.0,0.0,6.0,1
0x8d9a7c5170af4249c37c489339da0fed0f7c7f5f,False,0.9169582137373681,0.861384988662376,0.015988372093023256,0.015019379844961241,0.9689922480620154,0.034618286613268066,0.0001640985511346914,0.12652278076186246,16.13475968010601,39.438465394885995,0.409016200986147,16.666666666666668,34.250952784800994,0.0,0.0,0.0,0.0,1
0xc4cd6c463240b051a47ddf43e1a3b94299f55923,False,0.49997685292347577,0.33331790194898386,0.0009983361064891847,0.0006655574043261231,0.9983361064891847,0.37088584992099966,0.17836986948711103,0.5094570440165359,207.90704134067866,292.0698115827971,0.7116371933827724,100.0,0.0,0.0,100.0,0.0,0.0,1
0x291b52bfa5a712d61bea29aad44635ace274122c,False,0.41185848457768603,0.30399078623591114,0.014075067024128687,0.010388739946380697,0.9755361930294906,0.01368046046387367,0.03292431437468828,0.028993638073363786,12.061569905489376,16.484145537502148,0.7314897413024085,100.0,0.0,0.0,0.0,0.0,0.0,1
0x2deeeda49e5436cfe18e0ba10f58e4496b8fc631,False,0.6976527455349274,0.535407920991921,0.007077024358130349,0.0054312047399605,0.9874917709019092,0.0408067713857784,0.0013493600792622248,0.15483656038288188,32.28672008405827,65.06017464174556,0.49613562702567937,33.333333333333336,80.78156266541684,0.0,0.0,0.0,0.0,1
0x2999528824a1a839d9af5cfead053236be675984,False,0.5101696897859019,0.39392849464481033,0.012866449511400651,0.00993485342019544,0.9771986970684039,0.01914132211025522,0.00012021655961077175,0.08584196380080139,13.232122713560925,25.5149423334696,0.5184716599190283,12.5,74.58421816979782,0.0,0.0,0.0,0.0,1
0x2fba756c64d4f9dbb17f1b3a1afb5f05af7f18c0,False,5.703752467650793,3.8988421728202427,0.1267697954902989,0.08665443104352386,0.7865757734661772,0.052387041111251524,0.008682861655888528,0.11204461286824943,15.200175914308268,20.190222023545672,0.7526285046728972,4.761904761904762,63.69490923068155,0.0,0.0,0.0,0.0,1
0xe965c12b851c30256bdc2f94ccd9dc4f0a0bc581,False,4.585817157099116,3.38772078272187,0.017923461973195543,0.013240755691910222,0.9688357823348942,0.15044124008518198,0.17351842679959126,0.2168297905799191,129.4357221008246,118.44628639101951,1.0923988842398884,100.0,0.0,0.0,0.0,100.0,0.0,1
0xe248a65977abde8e0d114b87b7536a0f5a037775,False,0.005640418981289412,0.005640418981289412,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.7768838953223192,0.006488517296599252,0.016921256943868236,0.011280837962578824,1.0,100.0,0.0,0.0,0.0,100.0,0.0,1
0x610382c1968aa065a662e34e5a258cc64048324f,False,2.924476174833245,1.4327970520995095,0.08652729384436701,0.042392566782810684,0.8710801393728222,0.24455517078498726,0.17642362743584508,0.3015192732495794,10.682188980892576,18.758846336220632,0.5692991631799164,2.3255813953488373,52.58079946228493,0.0,0.0,0.0,0.0,1
